label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
11163;不管有多苦，千万要记住：苦难是我们人生路上不可缺少的经历，只有活着，才有幸福的可能!;1;0;1;55119;1.8142564270033927e-05
11165;午好[毛球];1;0;1;55119;1.8142564270033927e-05
11167;勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。;1;0;1;55119;1.8142564270033927e-05
11169;我有一个很长很长的故事，需要一生一世，慢慢讲给你听;1;0;1;55119;1.8142564270033927e-05
11171;中午好;1;0;1;55119;1.8142564270033927e-05
11173;You are my unexpected heart, but also my unexpected surprise 你是我猝不及防的心动，亦是我始料未及的惊鸿;1;0;1;55119;1.8142564270033927e-05
11175;我们日行一善，并不是放下手中的一切事情，刻意地去做好事，而是带着善心，给需帮助的人做力所能及的事。;1;0;1;55119;1.8142564270033927e-05
11177;谢谢分享;1;0;1;55119;1.8142564270033927e-05
11179;世界很大，风景很美，机会很多，人生很短，不要蜷缩在一小块阴影里!要经常问自己，你有什么而不是没有什么。如果你的生活已处于低谷，那就，大胆走!因为你怎样走都是在向上!;1;0;1;55119;1.8142564270033927e-05
11181;“我始终相信世界有光 因为我的那束光是你 只要你在 我的世界就不会暗淡无光”;1;0;1;55119;1.8142564270033927e-05
11183;做任何事，只要你迈出了第一步，然后再一步步地走下去，你就会逐渐靠近你的目的地。如果你知道你的具体的目的地，而且向它迈出了第一步，你便走上了成功之路！;1;0;1;55119;1.8142564270033927e-05
11185;铛铛铛，来打铁了，祝我们都能在鸡零狗碎里找到闪闪的快乐😘😘😘;1;0;1;55119;1.8142564270033927e-05
11187;"“怀着爱意带着虔诚保持温柔追逐梦想”🦋""𝔀𝓲𝓽𝓱𝓵𝓸𝓿𝓮,𝔀𝓲𝓽𝓱𝓭𝓮𝓿𝓸𝓽𝓲𝓸𝓷,𝔀𝓲𝓽𝓱𝓽𝓮𝓷𝓭𝓮𝓻𝓷𝓮𝓼𝓼,𝔀𝓲𝓽𝓱𝓭𝓻𝓮𝓪𝓶𝓼.""";1;0;1;55119;1.8142564270033927e-05
11189;心存感恩之心，身行积德之善； 从善者吾近之，从恶者吾远之； 百年养善不足，一日毁之有余； 行善不必人知，积德无需他晓 ​。;1;0;1;55119;1.8142564270033927e-05
11191;上午好呀[爱你];1;0;1;55119;1.8142564270033927e-05
11193;开始让人舒服的，一定是言语。后来，一定是人品。生活不全是利益，更多的是彼此成就，互相温暖。;1;0;1;55119;1.8142564270033927e-05
11195;找不到坚持下去的理由，那就找一个重新开始的理由，生活本来就这么简单。我们要诚恳，要坦然，要慷慨，要宽容，要有平常心。[哈哈];1;0;1;55119;1.8142564270033927e-05
11197;周六快乐[心];1;0;1;55119;1.8142564270033927e-05
11199;浙江卫视宣布暂停播出《中国好声音》，制作方母公司股价已暴跌超50%；;1;0;1;55119;1.8142564270033927e-05
11201;美好的一天，只需要扬起你的嘴角，带着好心情，大步向前走。永远记住，无论我们做什么，人生从来都没有，唯一的失败就是自己放弃。;1;0;1;55119;1.8142564270033927e-05
11203;不要吝啬你的笑容，不要隐藏你的善良，记住卡耐基这一段话，你将尽享完美丰富的人生——“人的生命只有一次，任何能够奉献出来的好的东西和善的行为，我们都应该现在去做，因为生命只有一次”对身边好的、不好的人微笑、以礼相待，尽量避免发生任何的正面冲突。少些埋怨，多些感恩，人生会更美好。;1;0;1;55119;1.8142564270033927e-05
11205;人生，是一场自我的修行，总是会经历一些悲欢离合，经历一些风霜雨雪。午安;1;1;2;55119;3.6285128540067854e-05
11295;晚上好[抱一抱][抱一抱];1;1;2;55119;3.6285128540067854e-05
11297;杭州晚上好[哇][哇][哇];1;1;2;55119;3.6285128540067854e-05
11299;晚上好;1;0;1;55119;1.8142564270033927e-05
11301;晚上好;1;0;1;55119;1.8142564270033927e-05
11415;二线城市置换到一线城市，个税退吗;1;0;1;55119;1.8142564270033927e-05
11438;笑了，;1;0;1;55119;1.8142564270033927e-05
11523;这么多条，浪费字，不对他们有什么期待了[哈哈];1;3;4;55119;7.257025708013571e-05
11545;19年10月份之前的呢？？？？;1;0;1;55119;1.8142564270033927e-05
11565;你提供除降价之外的一切利好，我提供除购买之外的一切支持。;1;30;31;55119;0.0005624194923710517
11580;这是楼卖不动了;1;2;3;55119;5.442769281010178e-05
11794;4111/10960 http://t.cn/A6OqbL5B;3;3;6;55119;0.00010885538562020356
11798;如果政策来了，房价会起飞吗？;4;0;4;55119;7.257025708013571e-05
11803;[喵喵]差一点1.1w;1;1;2;55119;3.6285128540067854e-05
11807;挂牌变多代表什么呢;1;0;1;55119;1.8142564270033927e-05
11968;怎么操作？;1;0;1;55119;1.8142564270033927e-05
11970;2019年之前的昵？;1;0;1;55119;1.8142564270033927e-05
11994;银行同意吗?;1;3;4;55119;7.257025708013571e-05
12003;2020年赣州首套住房利率下限是多少呢，不知道怎么查[允悲];1;0;1;55119;1.8142564270033927e-05
12008;组合贷里的商贷呢;1;0;1;55119;1.8142564270033927e-05
12015;那个下限一直没解读过;2;2;4;55119;7.257025708013571e-05
12027;lpr之前，上浮百分之多少的那种，当时的房贷政策利率下限是多少，没有公布啊;1;0;1;55119;1.8142564270033927e-05
12039;好事[给力];1;0;1;55119;1.8142564270033927e-05
12044;2019.10.8之前的不调整一下?;2;0;2;55119;3.6285128540067854e-05
12071;昨天挨了两巴掌 今天只挨一个 真开心啊;20;55099;55119;55119;1.0
12092;笑死，这里面最好玩的不应该是仅仅只降了这么一点就没了40万吗？就这还指望人民群众感恩戴德？？;20;16099;16119;55119;0.2924399934686769
12113;是房子跌的我一夜没睡觉[允悲];18;9545;9563;55119;0.17349734211433443
12132;说的好像已经开始降了一样，需要协商的，说不定银行怎么折腾你呐[揣手];19;5531;5550;55119;0.1006912316986883
12152;五年存款利率从3一路下降到2.25。200万一年少掉1.5万，30年少45万。[doge]房贷省下来的钱，储户买单;17;4132;4149;55119;0.07527349915637076
12170;减息41万，房价跌没了100万，就好比股票分红1个点，当天低开低走跌没了5个点。这都是套路啊！;19;1832;1851;55119;0.0335818864638328
12190;有点好笑[允悲];28;1505;1533;55119;0.027812551025962008
12219;忽悠傻子[哈哈];22;848;870;55119;0.015784030914929515
12242;房子跌了200万;18;693;711;55119;0.012899363195994122
12261;炒作吧。首先要去申请，银行批不批呢。房地产现在怎么都救不活了;19;619;638;55119;0.011574956004281645
12281;银行存款利息越来越低，就是逼着储户们花钱，别再存钱了。降低人民群众的收入，提高人民群众消费水平，这就是大智慧，你们永远想不到这种谋略。。;34;362;396;55119;0.007184455450933435
12316;既然是浮动利率，那么经济好了，基准利率涨了，小陈的利率就又得涨回去[笑而不语]少了41万言之过早;29;303;332;55119;0.0060233313376512635
12346;不要高兴的这么早 谁知道什么时候又涨回去呢;18;298;316;55119;0.005733050309330721
12365;为什么不是直接自动降低，还要去跟银行协商？;33;241;274;55119;0.004971062609989296
12399;不懂就问：有那些房者激动得一夜没睡觉啦[疑问][疑问][疑问];30;201;231;55119;0.004190932346377837
12430;利息是少了不假，但是韭菜们现在有首付的钱吗[doge];16;179;195;55119;0.0035378000326566155
12447;你和人家什么关系，为什么人家睡不着第一时间告诉你啊[哼];5;154;159;55119;0.0028846677189353943
12453;都还没出细则呢;5;111;116;55119;0.0021045374553239353
12459;首套房直接自动降，而不是申请！这才是好消息！;11;123;134;55119;0.002431103612184546
12472;刚刚去买了几套，用的两成首付，然后贷款50年，保证不提前还;13;52;65;55119;0.0011792666775522053
12486;现在的房子除了刚需没人买，新房贵，二手房便宜都卖不出去，新房买到手就亏，都是有市五价，可能北上广深要好很多，其他城市惨不忍睹，我们小区从18年2.7万一平现在跌到最低1.9万那套挂了半个月还没卖出去;25;60;85;55119;0.0015421179629528838
12512;难道这不是应该的嘛[二哈]！房价上涨的时候购房者不得不买的时候，他在承受高房价的同时还不得不承受贷款银行过来宰你一刀🔪还不能反抗，没有老百姓存钱给银行🏦你银行怎么活下去，但却落井下石有啥好激动的;11;58;69;55119;0.001251836934632341
12524;老是这么搞 是资本家的手段吗 散播这种消息;1;49;50;55119;0.0009071282135016963
12526;房子，单边上涨，一定是不可持续的，然而一味看空，一味的无脑卖空也是不可行的。 国人的资产，一定要留在国内，而国内，作为资产的蓄水池，房地产不能占比过高，也不能短时间内出现被卖空的情况。我们应该鼓励创业，鼓励投资，政策不仅仅要呵护房市，更重要的是要解决就业，解决资产安全和活力升值。;5;39;44;55119;0.0007982728278814928
12532;[嘻嘻]少的41万，在8线小城又可以买一套房了～;4;38;42;55119;0.0007619876993414249
12537;房价涨了要骂房价跌了也骂[笑cry]真精彩;28;29;57;55119;0.001034126163391934
12567;我当时就没选LPR，就每个月固定挺好，涨涨降降的[允悲];13;10;23;55119;0.0004172789782107803
12582;政策力度不够大，这政策只能让有房贷的少一些压力，并不能刺激更多人买房。[开学季];1;23;24;55119;0.00043542154248081425
12597;感觉是为了让大家买房，挽留这两年的房市低迷，这样一来，担心房价上涨📈;2;3;5;55119;9.071282135016963e-05
12602;借款人可选择新发放贷款置换存量房贷，或者协商变更合同约定利率水平两种方式，调整存量首套住房商业性个人住房贷款。谁来解释解释看不懂;2;1;3;55119;5.442769281010178e-05
12607;这热搜，看来房地产真不行了;1;8;9;55119;0.00016328307843030534
12609;公积金贷款的呢？;6;4;10;55119;0.00018142564270033927
12646;6.1只能降到4.65[doge];1;4;5;55119;9.071282135016963e-05
12669;存量房贷利率怎么调？就是要符合贷款发放时当地的房地产政策，也就是不低于当时所在城市房贷利率政策的下限。这句话估计都看不懂，为什么？;1;2;3;55119;5.442769281010178e-05
12689;该哭还是该笑呢[思考];1;0;1;55119;1.8142564270033927e-05
12698;小编你能负责任讲吗？一线城市哪个能给你降到4.3？？？适合二三四线城市去存量;1;0;1;55119;1.8142564270033927e-05
12741;这样房价真要跌了感觉;1;1;2;55119;3.6285128540067854e-05
12946;一个1.5万亿负债继续融资是不是合理的？那一个2.5万亿负债继续融资是不是合理的[苦涩][苦涩];1;0;1;55119;1.8142564270033927e-05
12948;明明没这件事，偏偏造词都要造一个出来[doge];1;0;1;55119;1.8142564270033927e-05
12952;攀登者智慧和汗水，构思着一首信念和意志的长诗。　　;1;1;2;55119;3.6285128540067854e-05
12954;爱得不够，才借口多多。;1;1;2;55119;3.6285128540067854e-05
12956;都会走的，无一例外。;1;1;2;55119;3.6285128540067854e-05
12958;说到我的心理头了;1;1;2;55119;3.6285128540067854e-05
12960;你有多特别，通过数千人，近视也能一目了然。;1;1;2;55119;3.6285128540067854e-05
12962;南墙已撞，故事已忘。;1;1;2;55119;3.6285128540067854e-05
12964;把人掐进ICU了然后说现在你可以喘口气啦[doge];1;1;2;55119;3.6285128540067854e-05
12966;在逆境中，智者知难而进，愚者消沉不前。　　;1;1;2;55119;3.6285128540067854e-05
12974;走势确实激动人心，差点儿以为是牛来了//@知足常樂cyb:今天网上全是激动人心的股评。;1;1;2;55119;3.6285128540067854e-05
13008;622/926 http://t.cn/A60l224E;1;6;7;55119;0.0001269979498902375
13016;感觉这个月政策出不来;2;0;2;55119;3.6285128540067854e-05
13020;美菲 券商有没有看好的标的;2;0;2;55119;3.6285128540067854e-05
13023;沙发[偷笑];1;0;1;55119;1.8142564270033927e-05
13025;龙不看好[哈哈];1;3;4;55119;7.257025708013571e-05
13035;好久没写短文了，有点手生，感觉没写好[抓狂];20;258;278;55119;0.005043632867069431
13056;我还很奇怪为什么攻能接受白月光住家里[衰]你要是喜欢受就别优柔寡断还让别人住家里膈应人，还是你真的喜欢白月光家里养了人都要接白月光回来住，那你受的一切苦都是你该受的。不然你还想怎样呢？你让白月光住家里白月光质问的时候不说有喜欢的人保留一点尊严还要跟他一起抢男人吗？那多难看啊;12;378;390;55119;0.007075600065313231
13070;换名字啦 眼熟我眼熟我[送花花][送花花][送花花];2;23;25;55119;0.0004535641067508482
13073;[生病]这篇就是攻自己作的呀，谁会这么对自己喜欢的人呀。说他是替身，说他没有价值，唯一的价值就是像别人。还总和另一个人暧昧，带另一个人出门，不尊重他也不在乎他。你这样怎么还想着别人挽留你呢？[生病]你被这样对待还愿意挽留么，那不是自轻自贱嘛;4;395;399;55119;0.007238883143743537
13078;嘴如果没什么用，就扔了吧[微笑][微笑];1;257;258;55119;0.004680781581668753
13080;这个攻只配多年以后看着老婆跟攻二开开心心过日子，家里还养了只柴犬，然后柴犬有黄焖鸡吃他没有。;1;283;284;55119;0.005152488252689635
13082;不会张口啊这个攻，剧情很像我之前看过的一篇，但不是替身文，攻的白月光回来了，但是腿有问题，抱进来抱出去的，还给安排医治，让身边人误会，受甘愿陪在身边，后来受得了癌症，走了，攻才追，把白月光送出国，又把受接回来，一系列的操作下来…我是真的很烦这种优柔寡断的攻[晕];13;51;64;55119;0.0011611241132821713
13099;看得我烦，不张嘴的不要推给我了;1;13;14;55119;0.000253995899780475
13105;有没有后续！！;1;1;2;55119;3.6285128540067854e-05
13324;好好好 我还看到后续[泪];1;0;1;55119;1.8142564270033927e-05
13404;随它去，能来个大波浪也不错[嘻嘻];1;1;2;55119;3.6285128540067854e-05
13410;那最近到底能不能下手啊;2;0;2;55119;3.6285128540067854e-05
13431;和西安政策一样，约等于全部放开;1;0;1;55119;1.8142564270033927e-05
13440;我饿的都拉不出屎了 去医院医生给我开泻药;4;169;173;55119;0.003138663618715869
13445;政策出了我也买不起啊;4;74;78;55119;0.0014151200130626462
13450;骗你生二胎 再骗你买房[拜拜];1;55;56;55119;0.0010159835991219
13452;不可能买！主要是价格没降？还有每年的物业费太高了！开支太大！没钱了啊！;1;43;44;55119;0.0007982728278814928
13454;给有钱的，改善住房、炒房的出的政策[doge]。真正刚需能被那一点门槛限住？能限住的不是社保缴纳年限，是钱不够;5;34;39;55119;0.0007075600065313231
13462;王健林都说了，拉动消费最好的办法就是发钱或者涨工资。人都没钱，你搞其他的都是虚的。把百分之九十八的钱都集中百分之二的人身上有啥用，钱不流通就是废纸一张。;1;15;16;55119;0.00029028102832054283
13464;明天就在武汉天地买十套 在在东湖腹地买十套;6;10;16;55119;0.00029028102832054283
13471;真是服了，富的多生孩儿的人越买越富，穷的人生不起也买不起的人越来越穷（是我不够努力了[开学季];2;10;12;55119;0.00021771077124040712
13487;啥时候把落户政策也改一下？100平新房才能落户，也还是很贵啊;4;0;4;55119;7.257025708013571e-05
13499;首付多少？;1;2;3;55119;5.442769281010178e-05
13509;二环内的房子最便宜的也要两万以上了，你解除限购我也买不起，让有钱人多买几套吧，我反正不买;1;2;3;55119;5.442769281010178e-05
13534;我没懂，是二环内取消，二环外还是继续限购？？？;1;0;1;55119;1.8142564270033927e-05
13540;取消限购的意思是不限地区也不限户籍吗;1;1;2;55119;3.6285128540067854e-05
13548;孝感户口，在武汉没交社保可以买吗？;5;0;5;55119;9.071282135016963e-05
13554;笑死人，你觉得大家还会上当去买房吧[微笑];1;0;1;55119;1.8142564270033927e-05
13562;把公摊也取消呗。[并不简单];1;3;4;55119;7.257025708013571e-05
13585;我河北的好像和我没啥关系[微笑];3;1;4;55119;7.257025708013571e-05
13592;武汉出了 别的地方呢;1;0;1;55119;1.8142564270033927e-05
13617;这话问的！ 二环外你说限不限购！;1;0;1;55119;1.8142564270033927e-05
13627;有人已经开始抄底房地产相关了[doge];2;0;2;55119;3.6285128540067854e-05
13637;这能干啥呢;2;1;3;55119;5.442769281010178e-05
13640;工具箱快空了[允悲][允悲];4;0;4;55119;7.257025708013571e-05
13652;打爆银监会电话投诉。凭什么2019年之后这4年的要当冤大头。;7;29;36;55119;0.0006531323137212214
13663;妈的 太黑了 2019-2023的不降 太黑了！;4;11;15;55119;0.0002721384640505089
13670;刚买的首套➕30BP找谁哭去，前面存量坚决不调，后脚马上降基点[委屈];2;3;5;55119;9.071282135016963e-05
13685;听说昨天大中介才成交133，不知道今天如何。我家房子好几天都没带看的了。;7;6;13;55119;0.00023585333551044105
13693;3677/8659 http://t.cn/A6OjCWAx;2;9;11;55119;0.0001995682069703732
13696;疲软啊。二月底卖的小区现在挂牌价比当时成交价都降了5%了。[允悲][并不简单];1;2;3;55119;5.442769281010178e-05
